source_id,journal_name,year,count
S25593863,Cultural Studies,2017,76
S25593863,Cultural Studies,2014,75
S25593863,Cultural Studies,2010,65
S25593863,Cultural Studies,2018,64
S25593863,Cultural Studies,2011,62
S25593863,Cultural Studies,2025,62
S25593863,Cultural Studies,2020,60
S25593863,Cultural Studies,2024,60
S25593863,Cultural Studies,2016,57
S25593863,Cultural Studies,2022,56
S25593863,Cultural Studies,2003,53
S25593863,Cultural Studies,2006,52
S25593863,Cultural Studies,2007,52
S25593863,Cultural Studies,2009,51
S25593863,Cultural Studies,2012,51
S25593863,Cultural Studies,2019,50
S25593863,Cultural Studies,2008,49
S25593863,Cultural Studies,2004,45
S25593863,Cultural Studies,1995,44
S25593863,Cultural Studies,2001,43
S25593863,Cultural Studies,2023,41
S25593863,Cultural Studies,1998,39
S25593863,Cultural Studies,1999,39
S25593863,Cultural Studies,1994,38
S25593863,Cultural Studies,1992,37
S25593863,Cultural Studies,2000,35
S25593863,Cultural Studies,1993,34
S25593863,Cultural Studies,1991,33
S25593863,Cultural Studies,1996,33
S25593863,Cultural Studies,2015,31
S25593863,Cultural Studies,1988,30
S25593863,Cultural Studies,1987,28
S25593863,Cultural Studies,1990,27
S25593863,Cultural Studies,1989,25
S25593863,Cultural Studies,1997,24
S77333486,"Theory, Culture & Society",2006,213
S77333486,"Theory, Culture & Society",2007,123
S77333486,"Theory, Culture & Society",2002,96
S77333486,"Theory, Culture & Society",2015,86
S77333486,"Theory, Culture & Society",2014,85
S77333486,"Theory, Culture & Society",2009,81
S77333486,"Theory, Culture & Society",2013,81
S77333486,"Theory, Culture & Society",2020,80
S77333486,"Theory, Culture & Society",2008,77
S77333486,"Theory, Culture & Society",2021,75
S77333486,"Theory, Culture & Society",2012,73
S77333486,"Theory, Culture & Society",2011,72
S77333486,"Theory, Culture & Society",1999,71
S77333486,"Theory, Culture & Society",2017,71
S77333486,"Theory, Culture & Society",2016,70
S77333486,"Theory, Culture & Society",2023,68
S77333486,"Theory, Culture & Society",2010,67
S77333486,"Theory, Culture & Society",2000,66
S77333486,"Theory, Culture & Society",2019,66
S77333486,"Theory, Culture & Society",1988,65
S77333486,"Theory, Culture & Society",2005,65
S77333486,"Theory, Culture & Society",1991,64
S77333486,"Theory, Culture & Society",2022,64
S77333486,"Theory, Culture & Society",1989,63
S77333486,"Theory, Culture & Society",2004,62
S77333486,"Theory, Culture & Society",2018,62
S77333486,"Theory, Culture & Society",2001,61
S77333486,"Theory, Culture & Society",2024,60
S77333486,"Theory, Culture & Society",1990,59
S77333486,"Theory, Culture & Society",1986,57
S77333486,"Theory, Culture & Society",1987,54
S77333486,"Theory, Culture & Society",2003,53
S77333486,"Theory, Culture & Society",1992,51
S77333486,"Theory, Culture & Society",2025,51
S77333486,"Theory, Culture & Society",1983,48
S77333486,"Theory, Culture & Society",1993,45
S77333486,"Theory, Culture & Society",1994,40
S77333486,"Theory, Culture & Society",1998,40
S77333486,"Theory, Culture & Society",1996,39
S77333486,"Theory, Culture & Society",1997,38
S77333486,"Theory, Culture & Society",1995,37
S77333486,"Theory, Culture & Society",1982,34
S77333486,"Theory, Culture & Society",1985,20
S77333486,"Theory, Culture & Society",1984,19
S69220080,Cultural Sociology,2020,72
S69220080,Cultural Sociology,2018,62
S69220080,Cultural Sociology,2017,59
S69220080,Cultural Sociology,2011,57
S69220080,Cultural Sociology,2016,55
S69220080,Cultural Sociology,2015,52
S69220080,Cultural Sociology,2024,51
S69220080,Cultural Sociology,2012,47
S69220080,Cultural Sociology,2014,47
S69220080,Cultural Sociology,2022,47
S69220080,Cultural Sociology,2023,45
S69220080,Cultural Sociology,2013,41
S69220080,Cultural Sociology,2019,40
S69220080,Cultural Sociology,2021,38
S69220080,Cultural Sociology,2008,36
S69220080,Cultural Sociology,2010,33
S69220080,Cultural Sociology,2009,32
S69220080,Cultural Sociology,2025,31
S69220080,Cultural Sociology,2007,29
S44753038,European Journal of Cultural Studies,2025,125
S44753038,European Journal of Cultural Studies,2024,106
S44753038,European Journal of Cultural Studies,2021,90
S44753038,European Journal of Cultural Studies,2022,89
S44753038,European Journal of Cultural Studies,2020,88
S44753038,European Journal of Cultural Studies,2023,82
S44753038,European Journal of Cultural Studies,2017,75
S44753038,European Journal of Cultural Studies,2019,72
S44753038,European Journal of Cultural Studies,2013,69
S44753038,European Journal of Cultural Studies,2015,65
S44753038,European Journal of Cultural Studies,2012,52
S44753038,European Journal of Cultural Studies,2011,49
S44753038,European Journal of Cultural Studies,2009,46
S44753038,European Journal of Cultural Studies,2002,44
S44753038,European Journal of Cultural Studies,2006,42
S44753038,European Journal of Cultural Studies,2010,42
S44753038,European Journal of Cultural Studies,2014,42
S44753038,European Journal of Cultural Studies,2005,41
S44753038,European Journal of Cultural Studies,2001,39
S44753038,European Journal of Cultural Studies,2008,39
S44753038,European Journal of Cultural Studies,2007,38
S44753038,European Journal of Cultural Studies,2016,38
S44753038,European Journal of Cultural Studies,2018,37
S44753038,European Journal of Cultural Studies,2004,36
S44753038,European Journal of Cultural Studies,1999,34
S44753038,European Journal of Cultural Studies,2003,33
S44753038,European Journal of Cultural Studies,1998,30
S44753038,European Journal of Cultural Studies,2000,26
S22506700,Cultural Anthropology,2013,54
S22506700,Cultural Anthropology,2012,53
S22506700,Cultural Anthropology,2020,53
S22506700,Cultural Anthropology,2011,51
S22506700,Cultural Anthropology,2015,51
S22506700,Cultural Anthropology,2009,46
S22506700,Cultural Anthropology,2014,46
S22506700,Cultural Anthropology,2007,45
S22506700,Cultural Anthropology,2022,44
S22506700,Cultural Anthropology,2017,43
S22506700,Cultural Anthropology,2025,42
S22506700,Cultural Anthropology,1987,41
S22506700,Cultural Anthropology,1988,41
S22506700,Cultural Anthropology,1991,40
S22506700,Cultural Anthropology,2018,40
S22506700,Cultural Anthropology,2021,40
S22506700,Cultural Anthropology,1992,39
S22506700,Cultural Anthropology,1994,39
S22506700,Cultural Anthropology,1986,38
S22506700,Cultural Anthropology,1990,38
S22506700,Cultural Anthropology,1995,38
S22506700,Cultural Anthropology,2006,37
S22506700,Cultural Anthropology,1993,35
S22506700,Cultural Anthropology,1989,34
S22506700,Cultural Anthropology,1996,34
S22506700,Cultural Anthropology,2010,33
S22506700,Cultural Anthropology,2016,32
S22506700,Cultural Anthropology,2019,31
S22506700,Cultural Anthropology,2024,30
S22506700,Cultural Anthropology,2008,27
S22506700,Cultural Anthropology,2023,26
S22506700,Cultural Anthropology,1997,23
S22506700,Cultural Anthropology,1999,22
S22506700,Cultural Anthropology,2001,22
S22506700,Cultural Anthropology,2005,22
S22506700,Cultural Anthropology,1998,21
S22506700,Cultural Anthropology,2002,20
S22506700,Cultural Anthropology,2004,20
S22506700,Cultural Anthropology,2000,18
S22506700,Cultural Anthropology,2003,18
S176007004,American Political Science Review (APSR),1977,1475
S176007004,American Political Science Review (APSR),1982,1091
S176007004,American Political Science Review (APSR),1983,770
S176007004,American Political Science Review (APSR),1974,746
S176007004,American Political Science Review (APSR),1985,711
S176007004,American Political Science Review (APSR),1978,706
S176007004,American Political Science Review (APSR),1979,586
S176007004,American Political Science Review (APSR),1981,562
S176007004,American Political Science Review (APSR),1976,558
S176007004,American Political Science Review (APSR),1980,550
S176007004,American Political Science Review (APSR),1973,535
S176007004,American Political Science Review (APSR),1975,523
S176007004,American Political Science Review (APSR),1951,514
S176007004,American Political Science Review (APSR),1984,511
S176007004,American Political Science Review (APSR),1956,475
S176007004,American Political Science Review (APSR),1986,475
S176007004,American Political Science Review (APSR),1960,465
S176007004,American Political Science Review (APSR),1955,461
S176007004,American Political Science Review (APSR),1969,459
S176007004,American Political Science Review (APSR),1954,445
S176007004,American Political Science Review (APSR),1990,438
S176007004,American Political Science Review (APSR),1961,431
S176007004,American Political Science Review (APSR),1953,430
S176007004,American Political Science Review (APSR),1992,427
S176007004,American Political Science Review (APSR),1952,417
S176007004,American Political Science Review (APSR),2002,417
S176007004,American Political Science Review (APSR),1959,412
S176007004,American Political Science Review (APSR),1968,412
S176007004,American Political Science Review (APSR),2000,401
S176007004,American Political Science Review (APSR),1967,398
S176007004,American Political Science Review (APSR),1989,389
S176007004,American Political Science Review (APSR),1957,387
S176007004,American Political Science Review (APSR),1997,387
S176007004,American Political Science Review (APSR),1987,385
S176007004,American Political Science Review (APSR),1996,385
S176007004,American Political Science Review (APSR),1972,384
S176007004,American Political Science Review (APSR),1965,381
S176007004,American Political Science Review (APSR),1995,379
S176007004,American Political Science Review (APSR),1964,378
S176007004,American Political Science Review (APSR),1998,359
S176007004,American Political Science Review (APSR),1963,358
S176007004,American Political Science Review (APSR),1988,357
S176007004,American Political Science Review (APSR),1991,354
S176007004,American Political Science Review (APSR),1999,354
S176007004,American Political Science Review (APSR),1970,349
S176007004,American Political Science Review (APSR),1971,344
S176007004,American Political Science Review (APSR),2001,341
S176007004,American Political Science Review (APSR),1993,339
S176007004,American Political Science Review (APSR),1958,334
S176007004,American Political Science Review (APSR),1994,329
S176007004,American Political Science Review (APSR),1966,326
S176007004,American Political Science Review (APSR),1947,297
S176007004,American Political Science Review (APSR),1962,295
S176007004,American Political Science Review (APSR),1949,239
S176007004,American Political Science Review (APSR),1940,233
S176007004,American Political Science Review (APSR),1935,218
S176007004,American Political Science Review (APSR),1937,218
S176007004,American Political Science Review (APSR),1939,218
S176007004,American Political Science Review (APSR),1944,218
S176007004,American Political Science Review (APSR),1936,214
S176007004,American Political Science Review (APSR),1942,214
S176007004,American Political Science Review (APSR),1950,214
S176007004,American Political Science Review (APSR),1938,213
S176007004,American Political Science Review (APSR),1941,213
S176007004,American Political Science Review (APSR),1933,212
S176007004,American Political Science Review (APSR),1930,210
S176007004,American Political Science Review (APSR),1945,209
S176007004,American Political Science Review (APSR),1946,207
S176007004,American Political Science Review (APSR),1934,206
S176007004,American Political Science Review (APSR),1948,201
S176007004,American Political Science Review (APSR),1943,196
S176007004,American Political Science Review (APSR),1926,194
S176007004,American Political Science Review (APSR),1909,186
S176007004,American Political Science Review (APSR),1932,176
S176007004,American Political Science Review (APSR),1931,174
S176007004,American Political Science Review (APSR),1929,166
S176007004,American Political Science Review (APSR),1923,162
S176007004,American Political Science Review (APSR),1927,162
S176007004,American Political Science Review (APSR),1918,160
S176007004,American Political Science Review (APSR),1928,159
S176007004,American Political Science Review (APSR),2021,154
S176007004,American Political Science Review (APSR),2023,152
S176007004,American Political Science Review (APSR),1916,149
S176007004,American Political Science Review (APSR),1924,145
S176007004,American Political Science Review (APSR),1910,144
S176007004,American Political Science Review (APSR),1911,143
S176007004,American Political Science Review (APSR),1919,143
S176007004,American Political Science Review (APSR),2024,143
S176007004,American Political Science Review (APSR),1907,142
S176007004,American Political Science Review (APSR),1920,142
S176007004,American Political Science Review (APSR),1915,139
S176007004,American Political Science Review (APSR),1917,137
S176007004,American Political Science Review (APSR),2022,136
S176007004,American Political Science Review (APSR),1912,133
S176007004,American Political Science Review (APSR),1914,129
S176007004,American Political Science Review (APSR),1922,123
S176007004,American Political Science Review (APSR),1925,123
S176007004,American Political Science Review (APSR),1908,121
S176007004,American Political Science Review (APSR),1913,113
S176007004,American Political Science Review (APSR),2020,113
S176007004,American Political Science Review (APSR),2025,106
S176007004,American Political Science Review (APSR),1921,104
S176007004,American Political Science Review (APSR),2018,93
S176007004,American Political Science Review (APSR),2006,91
S176007004,American Political Science Review (APSR),2019,86
S176007004,American Political Science Review (APSR),2017,83
S176007004,American Political Science Review (APSR),2016,69
S176007004,American Political Science Review (APSR),2014,67
S176007004,American Political Science Review (APSR),2013,66
S176007004,American Political Science Review (APSR),2015,64
S176007004,American Political Science Review (APSR),2011,61
S176007004,American Political Science Review (APSR),2007,60
S176007004,American Political Science Review (APSR),2012,60
S176007004,American Political Science Review (APSR),2010,59
S176007004,American Political Science Review (APSR),2009,53
S176007004,American Political Science Review (APSR),2004,51
S176007004,American Political Science Review (APSR),2005,51
S176007004,American Political Science Review (APSR),2003,47
S176007004,American Political Science Review (APSR),2008,41
S176007004,American Political Science Review (APSR),1906,23
S176007004,American Political Science Review (APSR),1905,1
S90314269,American Journal of Political Science (AJPS),2005,129
S90314269,American Journal of Political Science (AJPS),2003,121
S90314269,American Journal of Political Science (AJPS),2024,115
S90314269,American Journal of Political Science (AJPS),2004,114
S90314269,American Journal of Political Science (AJPS),2021,107
S90314269,American Journal of Political Science (AJPS),2025,94
S90314269,American Journal of Political Science (AJPS),2020,91
S90314269,American Journal of Political Science (AJPS),2013,87
S90314269,American Journal of Political Science (AJPS),2015,87
S90314269,American Journal of Political Science (AJPS),2019,85
S90314269,American Journal of Political Science (AJPS),2023,85
S90314269,American Journal of Political Science (AJPS),2011,84
S90314269,American Journal of Political Science (AJPS),2014,84
S90314269,American Journal of Political Science (AJPS),2018,81
S90314269,American Journal of Political Science (AJPS),2008,78
S90314269,American Journal of Political Science (AJPS),2012,73
S90314269,American Journal of Political Science (AJPS),1997,66
S90314269,American Journal of Political Science (AJPS),1998,66
S90314269,American Journal of Political Science (AJPS),2007,66
S90314269,American Journal of Political Science (AJPS),2009,66
S90314269,American Journal of Political Science (AJPS),2010,65
S90314269,American Journal of Political Science (AJPS),2022,65
S90314269,American Journal of Political Science (AJPS),2001,64
S90314269,American Journal of Political Science (AJPS),2000,58
S90314269,American Journal of Political Science (AJPS),2002,58
S90314269,American Journal of Political Science (AJPS),1996,57
S90314269,American Journal of Political Science (AJPS),1999,55
S90314269,American Journal of Political Science (AJPS),2006,54
S90314269,American Journal of Political Science (AJPS),1973,53
S90314269,American Journal of Political Science (AJPS),1988,52
S90314269,American Journal of Political Science (AJPS),2017,52
S90314269,American Journal of Political Science (AJPS),1993,51
S90314269,American Journal of Political Science (AJPS),1990,50
S90314269,American Journal of Political Science (AJPS),1994,50
S90314269,American Journal of Political Science (AJPS),1992,49
S90314269,American Journal of Political Science (AJPS),1995,48
S90314269,American Journal of Political Science (AJPS),2016,48
S90314269,American Journal of Political Science (AJPS),1991,46
S90314269,American Journal of Political Science (AJPS),1974,45
S90314269,American Journal of Political Science (AJPS),1978,45
S90314269,American Journal of Political Science (AJPS),1985,45
S90314269,American Journal of Political Science (AJPS),1989,45
S90314269,American Journal of Political Science (AJPS),1979,44
S90314269,American Journal of Political Science (AJPS),1975,43
S90314269,American Journal of Political Science (AJPS),1980,43
S90314269,American Journal of Political Science (AJPS),1982,43
S90314269,American Journal of Political Science (AJPS),1987,43
S90314269,American Journal of Political Science (AJPS),1981,42
S90314269,American Journal of Political Science (AJPS),1983,41
S90314269,American Journal of Political Science (AJPS),1977,40
S90314269,American Journal of Political Science (AJPS),1984,40
S90314269,American Journal of Political Science (AJPS),1986,40
S90314269,American Journal of Political Science (AJPS),1976,39
S95650557,Journal of Politics (JOP),1962,229
S95650557,Journal of Politics (JOP),1997,226
S95650557,Journal of Politics (JOP),2024,212
S95650557,Journal of Politics (JOP),2019,204
S95650557,Journal of Politics (JOP),1981,197
S95650557,Journal of Politics (JOP),1980,191
S95650557,Journal of Politics (JOP),2001,191
S95650557,Journal of Politics (JOP),1975,190
S95650557,Journal of Politics (JOP),2000,187
S95650557,Journal of Politics (JOP),2025,183
S95650557,Journal of Politics (JOP),1991,182
S95650557,Journal of Politics (JOP),1979,181
S95650557,Journal of Politics (JOP),1999,180
S95650557,Journal of Politics (JOP),1996,179
S95650557,Journal of Politics (JOP),1977,173
S95650557,Journal of Politics (JOP),1998,173
S95650557,Journal of Politics (JOP),1964,172
S95650557,Journal of Politics (JOP),1993,171
S95650557,Journal of Politics (JOP),2021,170
S95650557,Journal of Politics (JOP),1994,168
S95650557,Journal of Politics (JOP),2020,167
S95650557,Journal of Politics (JOP),1968,166
S95650557,Journal of Politics (JOP),1967,165
S95650557,Journal of Politics (JOP),1969,165
S95650557,Journal of Politics (JOP),1995,165
S95650557,Journal of Politics (JOP),2003,165
S95650557,Journal of Politics (JOP),1986,164
S95650557,Journal of Politics (JOP),2002,163
S95650557,Journal of Politics (JOP),1972,161
S95650557,Journal of Politics (JOP),1982,161
S95650557,Journal of Politics (JOP),1958,160
S95650557,Journal of Politics (JOP),2017,160
S95650557,Journal of Politics (JOP),1966,159
S95650557,Journal of Politics (JOP),1990,159
S95650557,Journal of Politics (JOP),2005,159
S95650557,Journal of Politics (JOP),2009,159
S95650557,Journal of Politics (JOP),2016,158
S95650557,Journal of Politics (JOP),1965,157
S95650557,Journal of Politics (JOP),2011,157
S95650557,Journal of Politics (JOP),2018,156
S95650557,Journal of Politics (JOP),1989,154
S95650557,Journal of Politics (JOP),2004,154
S95650557,Journal of Politics (JOP),1973,153
S95650557,Journal of Politics (JOP),1978,153
S95650557,Journal of Politics (JOP),1963,152
S95650557,Journal of Politics (JOP),1992,151
S95650557,Journal of Politics (JOP),2012,147
S95650557,Journal of Politics (JOP),2007,146
S95650557,Journal of Politics (JOP),1955,144
S95650557,Journal of Politics (JOP),1974,141
S95650557,Journal of Politics (JOP),1985,140
S95650557,Journal of Politics (JOP),2023,140
S95650557,Journal of Politics (JOP),1983,139
S95650557,Journal of Politics (JOP),2010,139
S95650557,Journal of Politics (JOP),2013,139
S95650557,Journal of Politics (JOP),1976,138
S95650557,Journal of Politics (JOP),1984,137
S95650557,Journal of Politics (JOP),1957,135
S95650557,Journal of Politics (JOP),1959,135
S95650557,Journal of Politics (JOP),2008,135
S95650557,Journal of Politics (JOP),1961,134
S95650557,Journal of Politics (JOP),1987,131
S95650557,Journal of Politics (JOP),1971,130
S95650557,Journal of Politics (JOP),1960,126
S95650557,Journal of Politics (JOP),1970,126
S95650557,Journal of Politics (JOP),1988,125
S95650557,Journal of Politics (JOP),2015,124
S95650557,Journal of Politics (JOP),1956,119
S95650557,Journal of Politics (JOP),1954,117
S95650557,Journal of Politics (JOP),2014,111
S95650557,Journal of Politics (JOP),2022,95
S95650557,Journal of Politics (JOP),1944,93
S95650557,Journal of Politics (JOP),1947,92
S95650557,Journal of Politics (JOP),2006,92
S95650557,Journal of Politics (JOP),1939,91
S95650557,Journal of Politics (JOP),1940,91
S95650557,Journal of Politics (JOP),1953,90
S95650557,Journal of Politics (JOP),1948,88
S95650557,Journal of Politics (JOP),1946,87
S95650557,Journal of Politics (JOP),1951,87
S95650557,Journal of Politics (JOP),1941,85
S95650557,Journal of Politics (JOP),1949,83
S95650557,Journal of Politics (JOP),1950,81
S95650557,Journal of Politics (JOP),1945,76
S95650557,Journal of Politics (JOP),1952,75
S95650557,Journal of Politics (JOP),1943,72
S95650557,Journal of Politics (JOP),1942,69
S95691132,British Journal of Political Science (BJPolS),2025,170
S95691132,British Journal of Political Science (BJPolS),2021,98
S95691132,British Journal of Political Science (BJPolS),2017,91
S95691132,British Journal of Political Science (BJPolS),2020,85
S95691132,British Journal of Political Science (BJPolS),2022,78
S95691132,British Journal of Political Science (BJPolS),2023,77
S95691132,British Journal of Political Science (BJPolS),2019,72
S95691132,British Journal of Political Science (BJPolS),2018,69
S95691132,British Journal of Political Science (BJPolS),2012,67
S95691132,British Journal of Political Science (BJPolS),2016,66
S95691132,British Journal of Political Science (BJPolS),2010,65
S95691132,British Journal of Political Science (BJPolS),2013,64
S95691132,British Journal of Political Science (BJPolS),2015,63
S95691132,British Journal of Political Science (BJPolS),2014,61
S95691132,British Journal of Political Science (BJPolS),1972,52
S95691132,British Journal of Political Science (BJPolS),2011,50
S95691132,British Journal of Political Science (BJPolS),2024,47
S95691132,British Journal of Political Science (BJPolS),2004,46
S95691132,British Journal of Political Science (BJPolS),1980,45
S95691132,British Journal of Political Science (BJPolS),2009,44
S95691132,British Journal of Political Science (BJPolS),1971,43
S95691132,British Journal of Political Science (BJPolS),1976,42
S95691132,British Journal of Political Science (BJPolS),1978,40
S95691132,British Journal of Political Science (BJPolS),1979,40
S95691132,British Journal of Political Science (BJPolS),2007,39
S95691132,British Journal of Political Science (BJPolS),2008,39
S95691132,British Journal of Political Science (BJPolS),1974,38
S95691132,British Journal of Political Science (BJPolS),1975,38
S95691132,British Journal of Political Science (BJPolS),1977,38
S95691132,British Journal of Political Science (BJPolS),1989,38
S95691132,British Journal of Political Science (BJPolS),1994,38
S95691132,British Journal of Political Science (BJPolS),1996,38
S95691132,British Journal of Political Science (BJPolS),2001,38
S95691132,British Journal of Political Science (BJPolS),2005,38
S95691132,British Journal of Political Science (BJPolS),2006,37
S95691132,British Journal of Political Science (BJPolS),1981,36
S95691132,British Journal of Political Science (BJPolS),1984,36
S95691132,British Journal of Political Science (BJPolS),1988,36
S95691132,British Journal of Political Science (BJPolS),1995,36
S95691132,British Journal of Political Science (BJPolS),1973,35
S95691132,British Journal of Political Science (BJPolS),1985,35
S95691132,British Journal of Political Science (BJPolS),1986,35
S95691132,British Journal of Political Science (BJPolS),1987,35
S95691132,British Journal of Political Science (BJPolS),2000,35
S95691132,British Journal of Political Science (BJPolS),1997,34
S95691132,British Journal of Political Science (BJPolS),2003,34
S95691132,British Journal of Political Science (BJPolS),1990,33
S95691132,British Journal of Political Science (BJPolS),1982,32
S95691132,British Journal of Political Science (BJPolS),1999,32
S95691132,British Journal of Political Science (BJPolS),1991,31
S95691132,British Journal of Political Science (BJPolS),1992,31
S95691132,British Journal of Political Science (BJPolS),1998,31
S95691132,British Journal of Political Science (BJPolS),1983,30
S95691132,British Journal of Political Science (BJPolS),1993,29
S95691132,British Journal of Political Science (BJPolS),2002,28
S143110675,World Politics,2013,73
S143110675,World Politics,2023,56
S143110675,World Politics,2001,54
S143110675,World Politics,1960,53
S143110675,World Politics,2014,53
S143110675,World Politics,1962,52
S143110675,World Politics,1958,51
S143110675,World Politics,1957,49
S143110675,World Politics,1959,49
S143110675,World Politics,1961,49
S143110675,World Politics,1955,47
S143110675,World Politics,1963,46
S143110675,World Politics,1966,46
S143110675,World Politics,1972,46
S143110675,World Politics,1956,45
S143110675,World Politics,1964,45
S143110675,World Politics,1965,45
S143110675,World Politics,1949,44
S143110675,World Politics,1954,43
S143110675,World Politics,2011,42
S143110675,World Politics,1950,41
S143110675,World Politics,1967,41
S143110675,World Politics,2009,40
S143110675,World Politics,2025,40
S143110675,World Politics,1952,38
S143110675,World Politics,1953,38
S143110675,World Politics,1968,38
S143110675,World Politics,2004,36
S143110675,World Politics,1951,35
S143110675,World Politics,1985,35
S143110675,World Politics,2005,35
S143110675,World Politics,2024,35
S143110675,World Politics,1976,34
S143110675,World Politics,1997,34
S143110675,World Politics,2002,34
S143110675,World Politics,2003,34
S143110675,World Politics,2016,34
S143110675,World Politics,1970,33
S143110675,World Politics,1971,33
S143110675,World Politics,1974,33
S143110675,World Politics,1996,33
S143110675,World Politics,2006,33
S143110675,World Politics,2021,33
S143110675,World Politics,1969,32
S143110675,World Politics,1973,32
S143110675,World Politics,1975,32
S143110675,World Politics,1982,32
S143110675,World Politics,1983,32
S143110675,World Politics,1991,32
S143110675,World Politics,2008,32
S143110675,World Politics,2015,32
S143110675,World Politics,2018,32
S143110675,World Politics,1978,31
S143110675,World Politics,1981,31
S143110675,World Politics,1984,31
S143110675,World Politics,1988,31
S143110675,World Politics,2007,31
S143110675,World Politics,1977,30
S143110675,World Politics,1979,30
S143110675,World Politics,1980,30
S143110675,World Politics,1989,30
S143110675,World Politics,1990,30
S143110675,World Politics,2000,30
S143110675,World Politics,2017,30
S143110675,World Politics,1986,29
S143110675,World Politics,1993,29
S143110675,World Politics,1995,29
S143110675,World Politics,1998,29
S143110675,World Politics,2020,29
S143110675,World Politics,1994,28
S143110675,World Politics,2019,28
S143110675,World Politics,1987,27
S143110675,World Politics,1992,27
S143110675,World Politics,1999,27
S143110675,World Politics,2022,24
S143110675,World Politics,2012,22
S143110675,World Politics,2010,21
S143110675,World Politics,1948,11
S117766065,Harvard Law Review,1915,379
S117766065,Harvard Law Review,1911,344
S117766065,Harvard Law Review,1908,339
S117766065,Harvard Law Review,1914,339
S117766065,Harvard Law Review,1909,336
S117766065,Harvard Law Review,1913,335
S117766065,Harvard Law Review,1924,329
S117766065,Harvard Law Review,1923,323
S117766065,Harvard Law Review,1910,316
S117766065,Harvard Law Review,1912,315
S117766065,Harvard Law Review,1920,314
S117766065,Harvard Law Review,1930,312
S117766065,Harvard Law Review,1916,305
S117766065,Harvard Law Review,1926,305
S117766065,Harvard Law Review,1931,303
S117766065,Harvard Law Review,1934,301
S117766065,Harvard Law Review,1925,299
S117766065,Harvard Law Review,1928,288
S117766065,Harvard Law Review,1933,285
S117766065,Harvard Law Review,1932,283
S117766065,Harvard Law Review,1941,283
S117766065,Harvard Law Review,1921,282
S117766065,Harvard Law Review,1936,282
S117766065,Harvard Law Review,1935,281
S117766065,Harvard Law Review,1927,280
S117766065,Harvard Law Review,1938,280
S117766065,Harvard Law Review,1939,278
S117766065,Harvard Law Review,1929,273
S117766065,Harvard Law Review,1919,272
S117766065,Harvard Law Review,1937,271
S117766065,Harvard Law Review,1940,266
S117766065,Harvard Law Review,1948,263
S117766065,Harvard Law Review,1922,259
S117766065,Harvard Law Review,1942,247
S117766065,Harvard Law Review,1918,241
S117766065,Harvard Law Review,1917,232
S117766065,Harvard Law Review,1950,218
S117766065,Harvard Law Review,1951,203
S117766065,Harvard Law Review,1904,196
S117766065,Harvard Law Review,1952,194
S117766065,Harvard Law Review,1903,187
S117766065,Harvard Law Review,1907,185
S117766065,Harvard Law Review,1946,183
S117766065,Harvard Law Review,1949,183
S117766065,Harvard Law Review,1954,178
S117766065,Harvard Law Review,1905,174
S117766065,Harvard Law Review,1947,170
S117766065,Harvard Law Review,1902,165
S117766065,Harvard Law Review,1953,165
S117766065,Harvard Law Review,1900,163
S117766065,Harvard Law Review,1906,163
S117766065,Harvard Law Review,1955,161
S117766065,Harvard Law Review,1956,159
S117766065,Harvard Law Review,1901,157
S117766065,Harvard Law Review,1898,152
S117766065,Harvard Law Review,1896,150
S117766065,Harvard Law Review,1957,144
S117766065,Harvard Law Review,1895,138
S117766065,Harvard Law Review,1943,137
S117766065,Harvard Law Review,1897,136
S117766065,Harvard Law Review,1959,136
S117766065,Harvard Law Review,1899,132
S117766065,Harvard Law Review,1958,132
S117766065,Harvard Law Review,1964,128
S117766065,Harvard Law Review,1965,128
S117766065,Harvard Law Review,1960,125
S117766065,Harvard Law Review,1894,123
S117766065,Harvard Law Review,1961,118
S117766065,Harvard Law Review,1962,117
S117766065,Harvard Law Review,1963,112
S117766065,Harvard Law Review,1944,107
S117766065,Harvard Law Review,1945,105
S117766065,Harvard Law Review,2004,97
S117766065,Harvard Law Review,1968,94
S117766065,Harvard Law Review,1966,92
S117766065,Harvard Law Review,1967,89
S117766065,Harvard Law Review,1970,89
S117766065,Harvard Law Review,1994,89
S117766065,Harvard Law Review,1998,89
S117766065,Harvard Law Review,1997,85
S117766065,Harvard Law Review,2002,83
S117766065,Harvard Law Review,1969,82
S117766065,Harvard Law Review,1996,82
S117766065,Harvard Law Review,1893,81
S117766065,Harvard Law Review,1892,80
S117766065,Harvard Law Review,1992,79
S117766065,Harvard Law Review,1971,78
S117766065,Harvard Law Review,1995,78
S117766065,Harvard Law Review,2003,77
S117766065,Harvard Law Review,1990,74
S117766065,Harvard Law Review,1891,72
S117766065,Harvard Law Review,1983,72
S117766065,Harvard Law Review,2000,71
S117766065,Harvard Law Review,1974,70
S117766065,Harvard Law Review,1993,69
S117766065,Harvard Law Review,1999,69
S117766065,Harvard Law Review,1988,68
S117766065,Harvard Law Review,2001,65
S117766065,Harvard Law Review,1980,64
S117766065,Harvard Law Review,1991,64
S117766065,Harvard Law Review,1888,63
S117766065,Harvard Law Review,1982,63
S117766065,Harvard Law Review,1979,62
S117766065,Harvard Law Review,1975,60
S117766065,Harvard Law Review,1976,60
S117766065,Harvard Law Review,1981,59
S117766065,Harvard Law Review,1987,59
S117766065,Harvard Law Review,1989,59
S117766065,Harvard Law Review,1887,58
